,year,SOI,NumChild,NS,GR,NR,BS,MB,EDD,ERD,BDD,BRD
451,1977,11,3,227,1.85,1,141,141,0,0,120,0.33
452,1977,11,4,255,1.85,1,158,158,0,0,120,0.33
453,1977,12,1,382,1.85,1,382,382,0,0,120,0.33
454,1977,12,2,457,1.85,1,457,457,0,0,120,0.33
455,1977,12,3,533,1.85,1,533,533,0,0,120,0.33
456,1977,12,4,612,1.85,1,612,612,0,0,120,0.33
457,1977,13,1,289,1.85,1,252,252,0,0,120,0.33
458,1977,13,2,345,1.85,1,300,300,0,0,120,0.33
459,1977,13,3,395,1.85,1,344,344,0,0,120,0.33
460,1977,13,4,440,1.85,1,383,383,0,0,120,0.33
461,1977,14,1,216,1.85,1,216,216,0,0,120,0.33
462,1977,14,2,261,1.85,1,261,261,0,0,120,0.33
463,1977,14,3,317,1.85,1,317,317,0,0,120,0.33
464,1977,14,4,373,1.85,1,373,373,0,0,120,0.33
465,1977,15,1,247,1.85,1,222,175,0,0,120,0.33
466,1977,15,2,307,1.85,1,277,225,0,0,120,0.33
467,1977,15,3,363,1.85,1,327,275,0,0,120,0.33
468,1977,15,4,412,1.85,1,371,325,0,0,120,0.33
469,1977,16,1,257,1.85,1,257,257,0,0,120,0.33
470,1977,16,2,318,1.85,1,318,318,0,0,120,0.33
471,1977,16,3,369,1.85,1,369,369,0,0,120,0.33
472,1977,16,4,413,1.85,1,413,413,0,0,120,0.33
473,1977,17,1,274,1.85,1,274,274,0,0,120,0.33
474,1977,17,2,331,1.85,1,331,331,0,0,120,0.33
475,1977,17,3,364,1.85,1,364,364,0,0,120,0.33
476,1977,17,4,405,1.85,1,405,405,0,0,120,0.33
477,1977,18,1,135,1.85,1,135,135,0,0,120,0.33
478,1977,18,2,185,1.85,1,185,185,0,0,120,0.33
479,1977,18,3,235,1.85,1,235,235,0,0,120,0.33
480,1977,18,4,273,1.85,1,273,273,0,0,120,0.33
481,1977,19,1,196,1.85,1,96,96,0,0,120,0.33
482,1977,19,2,271,1.85,1,133,133,0,0,120,0.33
483,1977,19,3,335,1.85,1,164,164,0,0,120,0.33
484,1977,19,4,390,1.85,1,192,192,0,0,120,0.33
485,1977,20,1,205,1.85,1,174,174,0,0,120,0.33
486,1977,20,2,277,1.85,1,235,235,0,0,120,0.33
487,1977,20,3,349,1.85,1,297,297,0,0,120,0.33
488,1977,20,4,420,1.85,1,357,357,0,0,120,0.33
489,1977,21,1,203,1.85,1,164,164,0,0,120,0.33
490,1977,21,2,259,1.85,1,210,210,0,0,120,0.33
491,1977,21,3,314,1.85,1,254,254,0,0,120,0.33
492,1977,21,4,357,1.85,1,289,289,0,0,120,0.33
493,1977,22,1,272,1.85,1,272,272,0,0,120,0.33
494,1977,22,2,328,1.85,1,328,328,0,0,120,0.33
495,1977,22,3,385,1.85,1,385,385,0,0,120,0.33
496,1977,22,4,442,1.85,1,442,442,0,0,120,0.33
497,1977,23,1,285,1.85,1,285,285,0,0,120,0.33
498,1977,23,2,350,1.85,1,350,350,0,0,120,0.33
499,1977,23,3,420,1.85,1,420,420,0,0,120,0.33
500,1977,23,4,488,1.85,1,488,488,0,0,120,0.33
501,1977,24,1,286,1.85,1,286,286,0,0,120,0.33
502,1977,24,2,347,1.85,1,347,347,0,0,120,0.33
503,1977,24,3,404,1.85,1,404,404,0,0,120,0.33
504,1977,24,4,454,1.85,1,454,454,0,0,120,0.33
505,1977,25,1,188,1.85,1,188,30,0,0,120,0.33
506,1977,25,2,220,1.85,1,220,48,0,0,120,0.33
507,1977,25,3,252,1.85,1,252,60,0,0,120,0.33
508,1977,25,4,277,1.85,1,277,72,0,0,120,0.33
509,1977,26,1,250,1.85,1,163,163,0,0,120,0.33
510,1977,26,2,312,1.85,1,203,203,0,0,120,0.33
511,1977,26,3,365,1.85,1,237,237,0,0,120,0.33
512,1977,26,4,413,1.85,1,268,268,0,0,120,0.33
513,1977,27,1,163,1.85,1,163,163,0,0,120,0.33
514,1977,27,2,222,1.85,1,222,222,0,0,120,0.33
515,1977,27,3,284,1.85,1,284,284,0,0,120,0.33
516,1977,27,4,313,1.85,1,313,313,0,0,120,0.33
517,1977,28,1,230,1.85,1,230,210,0,0,120,0.33
518,1977,28,2,280,1.85,1,280,252,0,0,120,0.33
519,1977,28,3,330,1.85,1,330,294,0,0,120,0.33
520,1977,28,4,380,1.85,1,380,336,0,0,120,0.33
521,1977,29,1,229,1.85,1,176,176,0,0,120,0.33
522,1977,29,2,285,1.85,1,219,219,0,0,120,0.33
523,1977,29,3,341,1.85,1,263,263,0,0,120,0.33
524,1977,29,4,397,1.85,1,306,306,0,0,120,0.33
525,1977,30,1,263,1.85,1,263,263,0,0,120,0.33
526,1977,30,2,308,1.85,1,308,308,0,0,120,0.33
527,1977,30,3,346,1.85,1,346,346,0,0,120,0.33
528,1977,30,4,390,1.85,1,390,390,0,0,120,0.33
529,1977,31,1,235,1.85,1,235,235,0,0,120,0.33
530,1977,31,2,310,1.85,1,310,310,0,0,120,0.33
531,1977,31,3,356,1.85,1,356,356,0,0,120,0.33
532,1977,31,4,408,1.85,1,408,408,0,0,120,0.33
533,1977,32,1,160,1.85,1,160,147,0,0,120,0.33
534,1977,32,2,197,1.85,1,197,181,0,0,120,0.33
535,1977,32,3,239,1.85,1,239,220,0,0,120,0.33
536,1977,32,4,270,1.85,1,270,248,0,0,120,0.33
537,1977,33,1,300,1.85,1,300,300,0,0,120,0.33
538,1977,33,2,360,1.85,1,360,360,0,0,120,0.33
539,1977,33,3,430,1.85,1,430,430,0,0,120,0.33
540,1977,33,4,496,1.85,1,496,496,0,0,120,0.33
541,1977,34,1,159,1.85,1,159,159,0,0,120,0.33
542,1977,34,2,183,1.85,1,183,183,0,0,120,0.33
543,1977,34,3,200,1.85,1,200,200,0,0,120,0.33
544,1977,34,4,218,1.85,1,218,218,0,0,120,0.33
545,1977,35,1,235,1.85,1,235,235,0,0,120,0.33
546,1977,35,2,302,1.85,1,302,302,0,0,120,0.33
547,1977,35,3,370,1.85,1,370,370,0,0,120,0.33
548,1977,35,4,416,1.85,1,416,416,0,0,120,0.33
549,1977,36,1,284,1.85,1,176,176,0,0,120,0.33
550,1977,36,2,346,1.85,1,215,215,0,0,120,0.33
551,1977,36,3,431,1.85,1,267,267,0,0,120,0.33
552,1977,36,4,495,1.85,1,307,307,0,0,120,0.33
553,1977,37,1,188,1.85,1,188,188,0,0,120,0.33
554,1977,37,2,237,1.85,1,237,237,0,0,120,0.33
555,1977,37,3,289,1.85,1,289,289,0,0,120,0.33
556,1977,37,4,334,1.85,1,334,334,0,0,120,0.33
557,1977,38,1,303,1.85,1,277,277,0,0,120,0.33
558,1977,38,2,393,1.85,1,359,359,0,0,120,0.33
559,1977,38,3,482,1.85,1,440,440,0,0,120,0.33
560,1977,38,4,568,1.85,1,518,518,0,0,120,0.33
561,1977,39,1,260,1.85,1,260,260,0,0,120,0.33
562,1977,39,2,317,1.85,1,317,317,0,0,120,0.33
563,1977,39,3,373,1.85,1,373,373,0,0,120,0.33
564,1977,39,4,416,1.85,1,416,416,0,0,120,0.33
565,1977,40,1,255,1.85,1,255,255,0,0,120,0.33
566,1977,40,2,314,1.85,1,314,314,0,0,120,0.33
567,1977,40,3,359,1.85,1,359,359,0,0,120,0.33
568,1977,40,4,407,1.85,1,407,407,0,0,120,0.33
569,1977,41,1,138,1.85,1,138,75,0,0,120,0.33
570,1977,41,2,178,1.85,1,178,96,0,0,120,0.33
571,1977,41,3,217,1.85,1,217,117,0,0,120,0.33
572,1977,41,4,257,1.85,1,257,139,0,0,120,0.33
573,1977,42,1,252,1.85,1,252,252,0,0,120,0.33
574,1977,42,2,293,1.85,1,293,293,0,0,120,0.33
575,1977,42,3,333,1.85,1,333,333,0,0,120,0.33
576,1977,42,4,373,1.85,1,373,373,0,0,120,0.33
577,1977,43,1,142,1.85,1,91,91,0,0,120,0.33
578,1977,43,2,179,1.85,1,115,115,0,0,120,0.33
579,1977,43,3,217,1.85,1,139,139,0,0,120,0.33
580,1977,43,4,256,1.85,1,164,164,0,0,120,0.33
581,1977,44,1,115,1.85,1,86,86,0,0,120,0.33
582,1977,44,2,155,1.85,1,116,116,0,0,120,0.33
583,1977,44,3,187,1.85,1,140,140,0,0,120,0.33
584,1977,44,4,217,1.85,1,162,162,0,0,120,0.33
585,1977,45,1,297,1.85,1,229,229,0,0,120,0.33
586,1977,45,2,377,1.85,1,291,291,0,0,120,0.33
587,1977,45,3,457,1.85,1,352,352,0,0,120,0.33
588,1977,45,4,557,1.85,1,429,429,0,0,120,0.33
589,1977,46,1,388,1.85,1,293,293,0,0,120,0.33
590,1977,46,2,471,1.85,1,356,356,0,0,120,0.33
591,1977,46,3,536,1.85,1,405,405,0,0,120,0.33
592,1977,46,4,597,1.85,1,451,451,0,0,120,0.33
593,1977,47,1,248,1.85,1,223,223,0,0,120,0.33
594,1977,47,2,298,1.85,1,268,268,0,0,120,0.33
595,1977,47,3,346,1.85,1,311,311,0,0,120,0.33
596,1977,47,4,398,1.85,1,358,352,0,0,120,0.33
597,1977,48,1,292,1.85,1,292,292,0,0,120,0.33
598,1977,48,2,355,1.85,1,355,355,0,0,120,0.33
599,1977,48,3,416,1.85,1,416,416,0,0,120,0.33
600,1977,48,4,477,1.85,1,477,477,0,0,120,0.33
601,1977,49,1,219,1.85,1,164,164,0,0,120,0.33
602,1977,49,2,275,1.85,1,206,206,0,0,120,0.33
603,1977,49,3,332,1.85,1,249,249,0,0,120,0.33
604,1977,49,4,381,1.85,1,252,252,0,0,120,0.33
605,1977,50,1,371,1.85,1,315,315,0,0,120,0.33
606,1977,50,2,437,1.85,1,371,371,0,0,120,0.33
607,1977,50,3,520,1.85,1,442,442,0,0,120,0.33
608,1977,50,4,583,1.85,1,496,496,0,0,120,0.33
609,1977,51,1,210,1.85,1,210,210,0,0,120,0.33
610,1977,51,2,245,1.85,1,245,245,0,0,120,0.33
611,1977,51,3,270,1.85,1,270,270,0,0,120,0.33
612,1977,51,4,310,1.85,1,310,310,0,0,120,0.33
613,1978,1,1,144,1.85,1,89,89,0,0,120,0.33
614,1978,1,2,192,1.85,1,118,118,0,0,120,0.33
615,1978,1,3,240,1.85,1,148,148,0,0,120,0.33
616,1978,1,4,288,1.85,1,178,178,0,0,120,0.33
617,1978,2,1,350,1.85,1,350,350,0,0,120,0.33
618,1978,2,2,400,1.85,1,400,400,0,0,120,0.33
619,1978,2,3,450,1.85,1,450,450,0,0,120,0.33
620,1978,2,4,500,1.85,1,485,485,0,0,120,0.33
621,1978,3,1,180,1.85,1,135,135,0,0,120,0.33
622,1978,3,2,233,1.85,1,175,175,0,0,120,0.33
623,1978,3,3,282,1.85,1,212,212,0,0,120,0.33
624,1978,3,4,321,1.85,1,241,241,0,0,120,0.33
625,1978,4,1,193,1.85,1,133,133,0,0,120,0.33
626,1978,4,2,234,1.85,1,161,161,0,0,120,0.33
627,1978,4,3,273,1.85,1,188,188,0,0,120,0.33
628,1978,4,4,309,1.85,1,213,213,0,0,120,0.33
629,1978,5,1,297,1.85,1,287,287,0,0,120,0.33
630,1978,5,2,361,1.85,1,356,356,0,0,120,0.33
631,1978,5,3,444,1.85,1,423,423,0,0,120,0.33
632,1978,5,4,511,1.85,1,483,483,0,0,120,0.33
633,1978,6,1,201,1.85,1,201,201,0,0,120,0.33
634,1978,6,2,252,1.85,1,252,252,0,0,120,0.33
635,1978,6,3,307,1.85,1,307,307,0,0,120,0.33
636,1978,6,4,360,1.85,1,360,360,0,0,120,0.33
637,1978,7,1,341,1.85,1,341,341,0,0,120,0.33
638,1978,7,2,422,1.85,1,422,422,0,0,120,0.33
639,1978,7,3,492,1.85,1,492,492,0,0,120,0.33
640,1978,7,4,557,1.85,1,557,557,0,0,120,0.33
641,1978,8,1,181,1.85,1,181,181,0,0,120,0.33
642,1978,8,2,245,1.85,1,245,245,0,0,120,0.33
643,1978,8,3,287,1.85,1,287,287,0,0,120,0.33
644,1978,8,4,346,1.85,1,346,346,0,0,120,0.33
645,1978,9,1,226,1.85,1,203,203,0,0,120,0.33
646,1978,9,2,286,1.85,1,257,257,0,0,120,0.33
647,1978,9,3,349,1.85,1,314,314,0,0,120,0.33
648,1978,9,4,412,1.85,1,371,371,0,0,120,0.33
649,1978,10,1,150,1.85,1,128,128,0,0,120,0.33
650,1978,10,2,195,1.85,1,166,166,0,0,120,0.33
651,1978,10,3,230,1.85,1,196,196,0,0,120,0.33
652,1978,10,4,265,1.85,1,226,226,0,0,120,0.33
653,1978,11,1,161,1.85,1,105,105,0,0,120,0.33
654,1978,11,2,193,1.85,1,126,126,0,0,120,0.33
655,1978,11,3,227,1.85,1,148,148,0,0,120,0.33
656,1978,11,4,255,1.85,1,166,166,0,0,120,0.33
657,1978,12,1,390,1.85,1,390,390,0,0,120,0.33
658,1978,12,2,468,1.85,1,468,468,0,0,120,0.33
659,1978,12,3,546,1.85,1,546,546,0,0,120,0.33
660,1978,12,4,628,1.85,1,628,628,0,0,120,0.33
661,1978,13,1,298,1.85,1,260,260,0,0,120,0.33
662,1978,13,2,371,1.85,1,323,323,0,0,120,0.33
663,1978,13,3,421,1.85,1,367,367,0,0,120,0.33
664,1978,13,4,466,1.85,1,406,406,0,0,120,0.33
665,1978,14,1,227,1.85,1,227,227,0,0,120,0.33
666,1978,14,2,274,1.85,1,274,274,0,0,120,0.33
667,1978,14,3,333,1.85,1,333,333,0,0,120,0.33
668,1978,14,4,391,1.85,1,391,391,0,0,120,0.33
669,1978,15,1,247,1.85,1,222,175,0,0,120,0.33
670,1978,15,2,307,1.85,1,277,225,0,0,120,0.33
671,1978,15,3,363,1.85,1,327,275,0,0,120,0.33
672,1978,15,4,412,1.85,1,371,325,0,0,120,0.33
673,1978,16,1,275,1.85,1,275,275,0,0,120,0.33
674,1978,16,2,340,1.85,1,340,340,0,0,120,0.33
675,1978,16,3,395,1.85,1,395,395,0,0,120,0.33
676,1978,16,4,441,1.85,1,441,441,0,0,120,0.33
677,1978,17,1,274,1.85,1,274,274,0,0,120,0.33
678,1978,17,2,331,1.85,1,331,331,0,0,120,0.33
679,1978,17,3,364,1.85,1,364,364,0,0,120,0.33
680,1978,17,4,405,1.85,1,405,405,0,0,120,0.33
681,1978,18,1,135,1.85,1,135,135,0,0,120,0.33
682,1978,18,2,185,1.85,1,185,185,0,0,120,0.33
683,1978,18,3,235,1.85,1,235,235,0,0,120,0.33
684,1978,18,4,273,1.85,1,273,273,0,0,120,0.33
685,1978,19,1,240,1.85,1,101,101,0,0,120,0.33
686,1978,19,2,333,1.85,1,140,140,0,0,120,0.33
687,1978,19,3,410,1.85,1,172,172,0,0,120,0.33
688,1978,19,4,480,1.85,1,202,202,0,0,120,0.33
689,1978,20,1,205,1.85,1,185,185,0,0,120,0.33
690,1978,20,2,277,1.85,1,249,249,0,0,120,0.33
691,1978,20,3,349,1.85,1,314,314,0,0,120,0.33
692,1978,20,4,420,1.85,1,378,378,0,0,120,0.33
693,1978,21,1,203,1.85,1,172,172,0,0,120,0.33
694,1978,21,2,259,1.85,1,220,220,0,0,120,0.33
695,1978,21,3,314,1.85,1,267,267,0,0,120,0.33
696,1978,21,4,357,1.85,1,304,304,0,0,120,0.33
697,1978,22,1,279,1.85,1,279,279,0,0,120,0.33
698,1978,22,2,337,1.85,1,337,337,0,0,120,0.33
699,1978,22,3,396,1.85,1,396,396,0,0,120,0.33
700,1978,22,4,454,1.85,1,454,454,0,0,120,0.33
701,1978,23,1,309,1.85,1,309,309,0,0,120,0.33
702,1978,23,2,376,1.85,1,376,376,0,0,120,0.33
703,1978,23,3,449,1.85,1,449,449,0,0,120,0.33
704,1978,23,4,519,1.85,1,519,519,0,0,120,0.33
705,1978,24,1,300,1.85,1,300,300,0,0,120,0.33
706,1978,24,2,364,1.85,1,364,364,0,0,120,0.33
707,1978,24,3,424,1.85,1,424,424,0,0,120,0.33
708,1978,24,4,476,1.85,1,476,476,0,0,120,0.33
709,1978,25,1,188,1.85,1,288,60,0,0,120,0.33
710,1978,25,2,220,1.85,1,220,88,0,0,120,0.33
711,1978,25,3,252,1.85,1,252,101,0,0,120,0.33
712,1978,25,4,277,1.85,1,277,111,0,0,120,0.33
713,1978,26,1,250,1.85,1,175,175,0,0,120,0.33
714,1978,26,2,312,1.85,1,218,218,0,0,120,0.33
715,1978,26,3,365,1.85,1,256,256,0,0,120,0.33
716,1978,26,4,413,1.85,1,289,289,0,0,120,0.33
717,1978,27,1,167,1.85,1,167,167,0,0,120,0.33
718,1978,27,2,255,1.85,1,255,255,0,0,120,0.33
719,1978,27,3,331,1.85,1,331,331,0,0,120,0.33
720,1978,27,4,360,1.85,1,360,360,0,0,120,0.33
721,1978,28,1,250,1.85,1,250,250,0,0,120,0.33
722,1978,28,2,310,1.85,1,310,310,0,0,120,0.33
723,1978,28,3,370,1.85,1,370,370,0,0,120,0.33
724,1978,28,4,430,1.85,1,430,430,0,0,120,0.33
725,1978,29,1,229,1.85,1,185,185,0,0,120,0.33
726,1978,29,2,285,1.85,1,231,231,0,0,120,0.33
727,1978,29,3,341,1.85,1,276,276,0,0,120,0.33
728,1978,29,4,397,1.85,1,322,322,0,0,120,0.33
729,1978,30,1,263,1.85,1,263,263,0,0,120,0.33
730,1978,30,2,308,1.85,1,308,308,0,0,120,0.33
731,1978,30,3,346,1.85,1,346,346,0,0,120,0.33
732,1978,30,4,390,1.85,1,390,390,0,0,120,0.33
733,1978,31,1,247,1.85,1,247,247,0,0,120,0.33
734,1978,31,2,326,1.85,1,326,326,0,0,120,0.33
735,1978,31,3,374,1.85,1,374,374,0,0,120,0.33
736,1978,31,4,428,1.85,1,428,428,0,0,120,0.33
737,1978,32,1,160,1.85,1,160,154,0,0,120,0.33
738,1978,32,2,197,1.85,1,197,189,0,0,120,0.33
739,1978,32,3,239,1.85,1,239,229,0,0,120,0.33
740,1978,32,4,270,1.85,1,270,259,0,0,120,0.33
741,1978,33,1,333,1.85,1,333,333,0,0,120,0.33
742,1978,33,2,394,1.85,1,394,394,0,0,120,0.33
743,1978,33,3,476,1.85,1,476,476,0,0,120,0.33
744,1978,33,4,547,1.85,1,547,547,0,0,120,0.33
745,1978,34,1,159,1.85,1,159,159,0,0,120,0.33
746,1978,34,2,183,1.85,1,183,183,0,0,120,0.33
747,1978,34,3,200,1.85,1,200,200,0,0,120,0.33
748,1978,34,4,218,1.85,1,218,218,0,0,120,0.33
749,1978,35,1,235,1.85,1,235,235,0,0,120,0.33
750,1978,35,2,302,1.85,1,302,302,0,0,120,0.33
751,1978,35,3,370,1.85,1,370,370,0,0,120,0.33
752,1978,35,4,416,1.85,1,416,416,0,0,120,0.33
753,1978,36,1,284,1.85,1,192,192,0,0,120,0.33
754,1978,36,2,346,1.85,1,234,234,0,0,120,0.33
755,1978,36,3,431,1.85,1,291,291,0,0,120,0.33
756,1978,36,4,495,1.85,1,334,334,0,0,120,0.33
757,1978,37,1,198,1.85,1,198,198,0,0,120,0.33
758,1978,37,2,252,1.85,1,252,252,0,0,120,0.33
759,1978,37,3,309,1.85,1,309,309,0,0,120,0.33
760,1978,37,4,359,1.85,1,359,359,0,0,120,0.33
761,1978,38,1,297,1.85,1,271,271,0,0,120,0.33
762,1978,38,2,369,1.85,1,337,337,0,0,120,0.33
763,1978,38,3,441,1.85,1,403,403,0,0,120,0.33
764,1978,38,4,520,1.85,1,474,474,0,0,120,0.33
765,1978,39,1,260,1.85,1,260,260,0,0,120,0.33
766,1978,39,2,317,1.85,1,317,317,0,0,120,0.33
767,1978,39,3,373,1.85,1,373,373,0,0,120,0.33
768,1978,39,4,416,1.85,1,416,416,0,0,120,0.33
769,1978,40,1,255,1.85,1,255,255,0,0,120,0.33
770,1978,40,2,314,1.85,1,314,314,0,0,120,0.33
771,1978,40,3,359,1.85,1,359,359,0,0,120,0.33
772,1978,40,4,407,1.85,1,407,407,0,0,120,0.33
773,1978,41,1,144,1.85,1,144,78,0,0,120,0.33
774,1978,41,2,187,1.85,1,187,101,0,0,120,0.33
775,1978,41,3,229,1.85,1,229,124,0,0,120,0.33
776,1978,41,4,272,1.85,1,272,147,0,0,120,0.33
777,1978,42,1,259,1.85,1,259,259,0,0,120,0.33
778,1978,42,2,300,1.85,1,300,300,0,0,120,0.33
779,1978,42,3,340,1.85,1,340,340,0,0,120,0.33
780,1978,42,4,380,1.85,1,380,380,0,0,120,0.33
781,1978,43,1,142,1.85,1,97,97,0,0,120,0.33
782,1978,43,2,179,1.85,1,122,122,0,0,120,0.33
783,1978,43,3,217,1.85,1,148,148,0,0,120,0.33
784,1978,43,4,256,1.85,1,175,175,0,0,120,0.33
785,1978,44,1,115,1.85,1,86,86,0,0,120,0.33
786,1978,44,2,155,1.85,1,116,116,0,0,120,0.33
787,1978,44,3,187,1.85,1,140,140,0,0,120,0.33
788,1978,44,4,217,1.85,1,163,163,0,0,120,0.33
789,1978,45,1,316,1.85,1,243,243,0,0,120,0.33
790,1978,45,2,401,1.85,1,308,308,0,0,120,0.33
791,1978,45,3,486,1.85,1,374,374,0,0,120,0.33
792,1978,45,4,592,1.85,1,455,455,0,0,120,0.33
793,1978,46,1,418,1.85,1,345,345,0,0,120,0.33
794,1978,46,2,507,1.85,1,419,419,0,0,120,0.33
795,1978,46,3,577,1.85,1,477,477,0,0,120,0.33
796,1978,46,4,642,1.85,1,531,531,0,0,120,0.33
797,1978,47,1,267,1.85,1,240,240,0,0,120,0.33
798,1978,47,2,320,1.85,1,288,288,0,0,120,0.33
799,1978,47,3,372,1.85,1,335,335,0,0,120,0.33
800,1978,47,4,428,1.85,1,386,378,0,0,120,0.33
801,1978,48,1,308,1.85,1,308,308,0,0,120,0.33
802,1978,48,2,375,1.85,1,375,375,0,0,120,0.33
803,1978,48,3,439,1.85,1,439,439,0,0,120,0.33
804,1978,48,4,503,1.85,1,503,503,0,0,120,0.33
805,1978,49,1,219,1.85,1,164,164,0,0,120,0.33
806,1978,49,2,275,1.85,1,206,206,0,0,120,0.33
807,1978,49,3,332,1.85,1,249,249,0,0,120,0.33
808,1978,49,4,381,1.85,1,252,252,0,0,120,0.33
809,1978,50,1,371,1.85,1,326,326,0,0,120,0.33
810,1978,50,2,437,1.85,1,385,385,0,0,120,0.33
811,1978,50,3,520,1.85,1,458,458,0,0,120,0.33
812,1978,50,4,583,1.85,1,513,513,0,0,120,0.33
813,1978,51,1,245,1.85,1,245,245,0,0,120,0.33
814,1978,51,2,280,1.85,1,280,280,0,0,120,0.33
815,1978,51,3,305,1.85,1,305,305,0,0,120,0.33
816,1978,51,4,345,1.85,1,345,345,0,0,120,0.33
817,1979,1,1,144,1.85,1,89,89,0,0,120,0.33
818,1979,1,2,192,1.85,1,118,118,0,0,120,0.33
819,1979,1,3,240,1.85,1,148,148,0,0,120,0.33
820,1979,1,4,288,1.85,1,177,177,0,0,120,0.33
821,1979,2,1,350,1.85,1,350,350,0,0,120,0.33
822,1979,2,2,400,1.85,1,400,400,0,0,120,0.33
823,1979,2,3,450,1.85,1,450,450,0,0,120,0.33
824,1979,2,4,500,1.85,1,500,500,0,0,120,0.33
825,1979,3,1,180,1.85,1,153,153,0,0,120,0.33
826,1979,3,2,233,1.85,1,198,198,0,0,120,0.33
827,1979,3,3,282,1.85,1,239,239,0,0,120,0.33
828,1979,3,4,322,1.85,1,274,274,0,0,120,0.33
829,1979,4,1,193,1.85,1,133,133,0,0,120,0.33
830,1979,4,2,234,1.85,1,161,161,0,0,120,0.33
831,1979,4,3,273,1.85,1,188,188,0,0,120,0.33
832,1979,4,4,310,1.85,1,214,214,0,0,120,0.33
833,1979,5,1,342,1.85,1,331,331,0,0,120,0.33
834,1979,5,2,416,1.85,1,410,410,0,0,120,0.33
835,1979,5,3,511,1.85,1,487,487,0,0,120,0.33
836,1979,5,4,590,1.85,1,556,556,0,0,120,0.33
837,1979,6,1,214,1.85,1,214,214,0,0,120,0.33
838,1979,6,2,270,1.85,1,270,270,0,0,120,0.33
839,1979,6,3,327,1.85,1,327,327,0,0,120,0.33
840,1979,6,4,388,1.85,1,388,388,0,0,120,0.33
841,1979,7,1,358,1.85,1,358,358,0,0,120,0.33
842,1979,7,2,444,1.85,1,444,444,0,0,120,0.33
843,1979,7,3,517,1.85,1,517,517,0,0,120,0.33
844,1979,7,4,583,1.85,1,583,583,0,0,120,0.33
845,1979,8,1,181,1.85,1,181,181,0,0,120,0.33
846,1979,8,2,245,1.85,1,245,245,0,0,120,0.33
847,1979,8,3,287,1.85,1,287,287,0,0,120,0.33
848,1979,8,4,355,1.85,1,355,355,0,0,120,0.33
849,1979,9,1,311,1.85,1,225,225,0,0,120,0.33
850,1979,9,2,394,1.85,1,286,286,0,0,120,0.33
851,1979,9,3,481,1.85,1,349,349,0,0,120,0.33
852,1979,9,4,555,1.85,1,402,402,0,0,120,0.33
853,1979,10,1,150,1.85,1,150,150,0,0,120,0.33
854,1979,10,2,195,1.85,1,195,195,0,0,120,0.33
855,1979,10,3,230,1.85,1,230,230,0,0,120,0.33
856,1979,10,4,265,1.85,1,265,265,0,0,120,0.33
857,1979,11,1,161,1.85,1,121,121,0,0,120,0.33
858,1979,11,2,193,1.85,1,145,145,0,0,120,0.33
859,1979,11,3,227,1.85,1,170,170,0,0,120,0.33
860,1979,11,4,260,1.85,1,195,195,0,0,120,0.33
861,1979,12,1,390,1.85,1,390,390,0,0,120,0.33
862,1979,12,2,468,1.85,1,468,468,0,0,120,0.33
863,1979,12,3,546,1.85,1,546,546,0,0,120,0.33
864,1979,12,4,626,1.85,1,626,626,0,0,120,0.33
865,1979,13,1,298,1.85,1,260,260,0,0,120,0.33
866,1979,13,2,391,1.85,1,323,323,0,0,120,0.33
867,1979,13,3,421,1.85,1,367,367,0,0,120,0.33
868,1979,13,4,470,1.85,1,409,409,0,0,120,0.33
869,1979,14,1,227,1.85,1,227,227,0,0,120,0.33
870,1979,14,2,274,1.85,1,274,274,0,0,120,0.33
871,1979,14,3,333,1.85,1,333,333,0,0,120,0.33
872,1979,14,4,393,1.85,1,393,393,0,0,120,0.33
873,1979,15,1,247,1.85,1,222,175,0,0,120,0.33
874,1979,15,2,307,1.85,1,277,225,0,0,120,0.33
875,1979,15,3,363,1.85,1,327,275,0,0,120,0.33
876,1979,15,4,416,1.85,1,375,325,0,0,120,0.33
877,1979,16,1,292,1.85,1,292,292,0,0,120,0.33
878,1979,16,2,360,1.85,1,360,360,0,0,120,0.33
879,1979,16,3,419,1.85,1,419,419,0,0,120,0.33
880,1979,16,4,464,1.85,1,464,464,0,0,120,0.33
881,1979,17,1,285,1.85,1,285,285,0,0,120,0.33
882,1979,17,2,335,1.85,1,335,335,0,0,120,0.33
883,1979,17,3,375,1.85,1,375,375,0,0,120,0.33
884,1979,17,4,415,1.85,1,415,415,0,0,120,0.33
885,1979,18,1,135,1.85,1,135,135,0,0,120,0.33
886,1979,18,2,185,1.85,1,185,185,0,0,120,0.33
887,1979,18,3,235,1.85,1,235,235,0,0,120,0.33
888,1979,18,4,275,1.85,1,275,275,0,0,120,0.33
889,1979,19,1,289,1.85,1,110,110,0,0,120,0.33
890,1979,19,2,402,1.85,1,152,152,0,0,120,0.33
891,1979,19,3,494,1.85,1,187,187,0,0,120,0.33
892,1979,19,4,583,1.85,1,221,221,0,0,120,0.33
893,1979,20,1,205,1.85,1,195,195,0,0,120,0.33
894,1979,20,2,277,1.85,1,263,263,0,0,120,0.33
895,1979,20,3,349,1.85,1,332,332,0,0,120,0.33
896,1979,20,4,420,1.85,1,399,399,0,0,120,0.33
897,1979,21,1,203,1.85,1,190,190,0,0,120,0.33
898,1979,21,2,259,1.85,1,243,243,0,0,120,0.33
899,1979,21,3,314,1.85,1,294,294,0,0,120,0.33
900,1979,21,4,363,1.85,1,340,340,0,0,120,0.33
